,open,close,high,low,total_turnover,volume
2009-12-09 09:54:00,4.239,4.239,4.239,4.2335,6998081.0,1299861.0
2009-12-09 09:55:00,4.239,4.239,4.239,4.2335,3888310.0,722290.0
2009-12-09 09:56:00,4.2335,4.2335,4.2335,4.2281,5363444.0,996759.0
2009-12-09 09:57:00,4.2335,4.2335,4.2335,4.2281,10174031.0,1892115.0
2009-12-09 09:58:00,4.2281,4.2281,4.2335,4.2226,18125418.0,3375707.0
2009-12-09 09:59:00,4.2281,4.2171,4.2281,4.2171,4317291.0,804612.0
2009-12-09 10:00:00,4.2226,4.2226,4.2226,4.2171,13237352.0,2468134.0
2009-12-09 10:01:00,4.2226,4.2226,4.2226,4.2171,2867766.0,534528.0
2009-12-09 10:02:00,4.2226,4.2226,4.2226,4.2171,3697741.0,689445.0
2009-12-09 10:03:00,4.2171,4.2335,4.2335,4.2171,3844142.0,715751.0
2009-12-09 10:04:00,4.2226,4.2281,4.2281,4.2226,3117360.0,580291.0
2009-12-09 10:05:00,4.2281,4.2281,4.2281,4.2281,7660038.0,1426221.0
2009-12-09 10:06:00,4.2226,4.2226,4.2335,4.2226,2067181.0,384695.0
2009-12-09 10:07:00,4.2281,4.2226,4.2281,4.2226,5466822.0,1018153.0
2009-12-09 10:08:00,4.2226,4.2281,4.2335,4.2226,7389608.0,1374710.0
2009-12-09 10:09:00,4.2335,4.2281,4.2335,4.2226,4082493.0,758814.0
2009-12-09 10:10:00,4.2281,4.2335,4.2335,4.2281,2430969.0,451862.0
2009-12-09 10:11:00,4.2335,4.2335,4.2335,4.2281,5435407.0,1010837.0
2009-12-09 10:12:00,4.2335,4.2281,4.2335,4.2281,6153233.0,1144267.0
2009-12-09 10:13:00,4.2335,4.2335,4.2335,4.2226,2914748.0,542160.0
2009-12-09 10:14:00,4.2281,4.2335,4.2335,4.2281,2967143.0,551804.0
2009-12-09 10:15:00,4.2281,4.2335,4.2335,4.2281,4904726.0,911657.0
2009-12-09 10:16:00,4.2335,4.2335,4.2335,4.2281,6281560.0,1167984.0
2009-12-09 10:17:00,4.2335,4.239,4.239,4.2281,5129571.0,953149.0
2009-12-09 10:18:00,4.239,4.239,4.239,4.239,8558192.0,1588421.0
2009-12-09 10:19:00,4.239,4.2445,4.2499,4.239,11900002.0,2207334.0
2009-12-09 10:20:00,4.2445,4.2499,4.2499,4.2445,4748108.0,879553.0
2009-12-09 10:21:00,4.2499,4.2445,4.2499,4.239,8288527.0,1536578.0
2009-12-09 10:22:00,4.2445,4.2499,4.2499,4.2445,2646805.0,490464.0
2009-12-09 10:23:00,4.2445,4.2445,4.2445,4.239,2151858.0,398920.0
2009-12-09 10:24:00,4.2445,4.239,4.2445,4.239,1531858.0,284112.0
2009-12-09 10:25:00,4.2445,4.2445,4.2445,4.239,1673385.0,310393.0
2009-12-09 10:26:00,4.239,4.239,4.2445,4.2335,2963317.0,549966.0
2009-12-09 10:27:00,4.239,4.239,4.2445,4.239,1492529.0,276912.0
2009-12-09 10:28:00,4.239,4.2445,4.2445,4.239,2410009.0,447081.0
2009-12-09 10:29:00,4.239,4.2445,4.2445,4.239,1669219.0,309658.0
2009-12-09 10:30:00,4.2445,4.239,4.2445,4.239,4107374.0,762048.0
2009-12-09 10:31:00,4.2445,4.239,4.2445,4.2335,3374004.0,625968.0
2009-12-09 10:32:00,4.239,4.2335,4.239,4.2335,2370389.0,440208.0
2009-12-09 10:33:00,4.2335,4.239,4.2445,4.2335,11133898.0,2067984.0
2009-12-09 10:34:00,4.239,4.239,4.2445,4.2335,2743061.0,508702.0
2009-12-09 10:35:00,4.239,4.2335,4.239,4.2335,6491509.0,1205705.0
2009-12-09 10:36:00,4.2281,4.2335,4.239,4.2281,2224402.0,413179.0
2009-12-09 10:37:00,4.239,4.2335,4.239,4.2281,5365499.0,997920.0
2009-12-09 10:38:00,4.2281,4.2281,4.2335,4.2281,2630571.0,489249.0
2009-12-09 10:39:00,4.2281,4.2281,4.2335,4.2281,3257625.0,605907.0
2009-12-09 10:40:00,4.2335,4.2281,4.2335,4.2281,2195185.0,408096.0
2009-12-09 10:41:00,4.2281,4.2335,4.2335,4.2281,1910471.0,355075.0
2009-12-09 10:42:00,4.2281,4.2335,4.2335,4.2281,2720797.0,505636.0
2009-12-09 10:43:00,4.2335,4.2335,4.239,4.2335,2891037.0,537140.0
2009-12-09 10:44:00,4.2335,4.2335,4.2335,4.2281,1510125.0,280656.0
2009-12-09 10:45:00,4.2335,4.2335,4.239,4.2335,2785577.0,517620.0
2009-12-09 10:46:00,4.2335,4.239,4.239,4.2335,2237510.0,415682.0
2009-12-09 10:47:00,4.2335,4.239,4.239,4.2335,2983363.0,553968.0
2009-12-09 10:48:00,4.2335,4.2445,4.2445,4.2335,5787541.0,1073965.0
2009-12-09 10:49:00,4.239,4.2445,4.2445,4.239,2755101.0,510768.0
2009-12-09 10:50:00,4.2445,4.2445,4.2499,4.239,4048928.0,749968.0
2009-12-09 10:51:00,4.2445,4.2499,4.2499,4.239,6943792.0,1286640.0
2009-12-09 10:52:00,4.2445,4.2445,4.2499,4.2445,1360638.0,252086.0
2009-12-09 10:53:00,4.2445,4.2445,4.2445,4.239,2596687.0,481594.0
2009-12-09 10:54:00,4.2445,4.2445,4.2445,4.239,2350495.0,435701.0
2009-12-09 10:55:00,4.2445,4.2445,4.2445,4.239,4167607.0,772992.0
2009-12-09 10:56:00,4.2445,4.239,4.2445,4.239,2506678.0,464862.0
2009-12-09 10:57:00,4.2445,4.239,4.2445,4.239,3049046.0,565661.0
2009-12-09 10:58:00,4.239,4.2335,4.2445,4.2335,3764847.0,698547.0
2009-12-09 10:59:00,4.239,4.239,4.2445,4.239,1316013.0,244224.0
2009-12-09 11:00:00,4.239,4.239,4.239,4.2335,1525250.0,283104.0
2009-12-09 11:01:00,4.239,4.2445,4.2445,4.239,1507924.0,279792.0
2009-12-09 11:02:00,4.239,4.239,4.2445,4.239,1078083.0,200016.0
2009-12-09 11:03:00,4.239,4.2445,4.2445,4.239,1016785.0,188640.0
2009-12-09 11:04:00,4.2445,4.239,4.2445,4.2335,2936027.0,544752.0
2009-12-09 11:05:00,4.239,4.2335,4.239,4.2335,1934476.0,359251.0
2009-12-09 11:06:00,4.2335,4.2335,4.239,4.2281,6304183.0,1171352.0
2009-12-09 11:07:00,4.2335,4.2335,4.2335,4.2281,4295325.0,798912.0
2009-12-09 11:08:00,4.2281,4.2281,4.2335,4.2226,7869831.0,1464142.0
2009-12-09 11:09:00,4.2281,4.2281,4.2281,4.2281,3261518.0,606816.0
2009-12-09 11:10:00,4.2281,4.2281,4.2281,4.2226,2630333.0,489384.0
2009-12-09 11:11:00,4.2281,4.2281,4.2335,4.2281,2613251.0,486145.0
2009-12-09 11:12:00,4.2281,4.2281,4.2335,4.2226,2138574.0,397973.0
2009-12-09 11:13:00,4.2281,4.2281,4.2281,4.2226,2345744.0,436752.0
2009-12-09 11:14:00,4.2281,4.2171,4.2281,4.2171,18225245.0,3395182.0
2009-12-09 11:15:00,4.2171,4.2171,4.2226,4.2171,14402463.0,2686484.0
2009-12-09 11:16:00,4.2117,4.2062,4.2171,4.2062,49907320.0,9326938.0
2009-12-09 11:17:00,4.2117,4.2117,4.2171,4.2062,20581062.0,3846816.0
2009-12-09 11:18:00,4.2171,4.2171,4.2171,4.2117,3306228.0,616876.0
2009-12-09 11:19:00,4.2171,4.2171,4.2171,4.2171,3686747.0,687907.0
2009-12-09 11:20:00,4.2226,4.2117,4.2226,4.2117,3996345.0,745747.0
2009-12-09 11:21:00,4.2171,4.2171,4.2171,4.2117,4540611.0,847225.0
2009-12-09 11:22:00,4.2171,4.2171,4.2171,4.2117,4913508.0,916697.0
2009-12-09 11:23:00,4.2171,4.2171,4.2171,4.2117,2183625.0,407520.0
2009-12-09 11:24:00,4.2171,4.2117,4.2171,4.2117,8296262.0,1549440.0
2009-12-09 11:25:00,4.2117,4.2062,4.2117,4.2062,10867254.0,2031840.0
2009-12-09 11:26:00,4.2117,4.2062,4.2117,4.2008,14585177.0,2728413.0
2009-12-09 11:27:00,4.2062,4.2008,4.2062,4.2008,3430698.0,642110.0
2009-12-09 11:28:00,4.2062,4.2062,4.2062,4.2008,4423682.0,828071.0
2009-12-09 11:29:00,4.2008,4.2062,4.2062,4.2008,6428943.0,1202766.0
2009-12-09 11:30:00,4.2062,4.2062,4.2117,4.2008,3516549.0,657840.0
2009-12-09 13:01:00,4.2062,4.2008,4.2062,4.1953,17784274.0,3329133.0
2009-12-09 13:02:00,4.2008,4.2008,4.2008,4.1953,2344858.0,439243.0
2009-12-09 13:03:00,4.2008,4.2062,4.2171,4.2008,4892642.0,914112.0
2009-12-09 13:04:00,4.2062,4.2117,4.2171,4.2062,1943747.0,363024.0
2009-12-09 13:05:00,4.2171,4.2171,4.2171,4.2117,2807291.0,523712.0
2009-12-09 13:06:00,4.2171,4.2171,4.2226,4.2171,1765080.0,329171.0
2009-12-09 13:07:00,4.2117,4.2117,4.2226,4.2117,2532719.0,472752.0
2009-12-09 13:08:00,4.2171,4.2171,4.2171,4.2117,1815646.0,338750.0
2009-12-09 13:09:00,4.2171,4.2281,4.2281,4.2171,4565579.0,850320.0
2009-12-09 13:10:00,4.2226,4.2281,4.2281,4.2171,3713937.0,691344.0
2009-12-09 13:11:00,4.2226,4.2335,4.2335,4.2226,2862404.0,532522.0
2009-12-09 13:12:00,4.2281,4.2281,4.2335,4.2281,3798379.0,706759.0
2009-12-09 13:13:00,4.2281,4.2281,4.2281,4.2226,1735245.0,323064.0
2009-12-09 13:14:00,4.2226,4.2171,4.2281,4.2171,1750945.0,326160.0
2009-12-09 13:15:00,4.2226,4.2226,4.2226,4.2171,2100849.0,391728.0
2009-12-09 13:16:00,4.2226,4.2171,4.2226,4.2171,1857137.0,346320.0
2009-12-09 13:17:00,4.2226,4.2226,4.2281,4.2171,4992925.0,930493.0
2009-12-09 13:18:00,4.2226,4.2281,4.2281,4.2226,1700477.0,316742.0
2009-12-09 13:19:00,4.2281,4.2281,4.2281,4.2226,2483474.0,462564.0
2009-12-09 13:20:00,4.2226,4.2226,4.2281,4.2226,1499987.0,279387.0
2009-12-09 13:21:00,4.2226,4.2281,4.2281,4.2226,2095202.0,390067.0
2009-12-09 13:22:00,4.2281,4.2281,4.2281,4.2226,2036375.0,379152.0
2009-12-09 13:23:00,4.2281,4.2281,4.2281,4.2226,2368857.0,440928.0
2009-12-09 13:24:00,4.2281,4.2226,4.2281,4.2226,2061874.0,383774.0
2009-12-09 13:25:00,4.2281,4.2335,4.2335,4.2226,2562214.0,476899.0
2009-12-09 13:26:00,4.2281,4.2281,4.2281,4.2226,2169348.0,403675.0
2009-12-09 13:27:00,4.2281,4.2226,4.2281,4.2171,2224729.0,414576.0
2009-12-09 13:28:00,4.2171,4.2226,4.2226,4.2171,888423.0,165659.0
2009-12-09 13:29:00,4.2226,4.2226,4.2226,4.2171,1529199.0,285120.0
2009-12-09 13:30:00,4.2226,4.2226,4.2281,4.2171,3578789.0,666259.0
2009-12-09 13:31:00,4.2226,4.2226,4.2281,4.2226,1568786.0,292061.0
2009-12-09 13:32:00,4.2281,4.2281,4.2281,4.2281,2508035.0,466848.0
2009-12-09 13:33:00,4.2281,4.2281,4.2281,4.2226,2349434.0,437184.0
2009-12-09 13:34:00,4.2281,4.2335,4.2335,4.2281,3645340.0,678223.0
2009-12-09 13:35:00,4.2335,4.2281,4.2335,4.2281,5645679.0,1049921.0
2009-12-09 13:36:00,4.2335,4.2281,4.2335,4.2281,2148943.0,399928.0
2009-12-09 13:37:00,4.2335,4.2281,4.2335,4.2281,2676056.0,497664.0
2009-12-09 13:38:00,4.2281,4.2281,4.2335,4.2281,3023647.0,562464.0
2009-12-09 13:39:00,4.2281,4.2281,4.2335,4.2281,2159293.0,401558.0
2009-12-09 13:40:00,4.2335,4.2335,4.2335,4.2281,2210503.0,410993.0
2009-12-09 13:41:00,4.2335,4.2281,4.239,4.2281,5258215.0,977040.0
2009-12-09 13:42:00,4.2281,4.2335,4.2335,4.2281,4255168.0,790704.0
2009-12-09 13:43:00,4.2335,4.2335,4.239,4.2335,1891863.0,351213.0
2009-12-09 13:44:00,4.239,4.2335,4.239,4.2335,2979355.0,553248.0
2009-12-09 13:45:00,4.2335,4.239,4.239,4.2281,6822869.0,1267344.0
2009-12-09 13:46:00,4.239,4.239,4.239,4.2335,2122031.0,393926.0
2009-12-09 13:47:00,4.2335,4.239,4.239,4.2335,1932141.0,358723.0
2009-12-09 13:48:00,4.239,4.239,4.239,4.2335,2718769.0,505110.0
2009-12-09 13:49:00,4.2335,4.2335,4.239,4.2335,1631655.0,303120.0
2009-12-09 13:50:00,4.2335,4.2281,4.239,4.2281,2434103.0,452462.0
2009-12-09 13:51:00,4.2281,4.2281,4.2335,4.2281,4111721.0,764389.0
2009-12-09 13:52:00,4.2335,4.2281,4.2335,4.2281,1194542.0,222137.0
2009-12-09 13:53:00,4.2335,4.2335,4.2335,4.2281,1272706.0,236660.0
2009-12-09 13:54:00,4.2281,4.2281,4.2335,4.2281,1809722.0,336600.0
2009-12-09 13:55:00,4.2281,4.2281,4.2335,4.2281,2678777.0,498227.0
2009-12-09 13:56:00,4.2281,4.2281,4.2281,4.2226,2849677.0,530640.0
2009-12-09 13:57:00,4.2226,4.2226,4.2226,4.2171,3821258.0,712297.0
2009-12-09 13:58:00,4.2226,4.2171,4.2226,4.2171,4468614.0,833365.0
2009-12-09 13:59:00,4.2171,4.2171,4.2171,4.2117,4027376.0,751968.0
2009-12-09 14:00:00,4.2171,4.2171,4.2171,4.2117,2089270.0,390095.0
2009-12-09 14:01:00,4.2117,4.2171,4.2171,4.2117,3376333.0,630144.0
2009-12-09 14:02:00,4.2171,4.2171,4.2226,4.2117,3200383.0,597082.0
2009-12-09 14:03:00,4.2226,4.2226,4.2226,4.2171,3077077.0,574489.0
2009-12-09 14:04:00,4.2171,4.2226,4.2226,4.2117,4091830.0,763301.0
2009-12-09 14:05:00,4.2226,4.2226,4.2226,4.2171,3338014.0,622237.0
2009-12-09 14:06:00,4.2171,4.2226,4.2226,4.2171,984236.0,183427.0
2009-12-09 14:07:00,4.2171,4.2226,4.2226,4.2171,4597220.0,857176.0
2009-12-09 14:08:00,4.2171,4.2117,4.2226,4.2117,2498912.0,465984.0
2009-12-09 14:09:00,4.2226,4.2281,4.2281,4.2171,1310204.0,244100.0
2009-12-09 14:10:00,4.2226,4.2335,4.2335,4.2226,2938655.0,546921.0
2009-12-09 14:11:00,4.2281,4.2281,4.2335,4.2281,1304397.0,242582.0
2009-12-09 14:12:00,4.2281,4.2335,4.2335,4.2281,2831482.0,526594.0
2009-12-09 14:13:00,4.2335,4.2281,4.2335,4.2281,1734377.0,322489.0
2009-12-09 14:14:00,4.2281,4.2281,4.2335,4.2281,1729907.0,321538.0
2009-12-09 14:15:00,4.2335,4.2281,4.2335,4.2281,1093455.0,203413.0
2009-12-09 14:16:00,4.2281,4.2281,4.2281,4.2226,3754543.0,699264.0
2009-12-09 14:17:00,4.2226,4.2226,4.2281,4.2226,1854894.0,345525.0
2009-12-09 14:18:00,4.2281,4.2226,4.2281,4.2226,916780.0,170772.0
2009-12-09 14:19:00,4.2226,4.2171,4.2226,4.2171,1437591.0,267840.0
2009-12-09 14:20:00,4.2226,4.2226,4.2281,4.2226,1513755.0,282007.0
2009-12-09 14:21:00,4.2171,4.2171,4.2226,4.2171,10992610.0,2050030.0
2009-12-09 14:22:00,4.2171,4.2117,4.2171,4.2117,3770371.0,704016.0
2009-12-09 14:23:00,4.2117,4.2117,4.2171,4.2117,5355985.0,1000123.0
2009-12-09 14:24:00,4.2117,4.2117,4.2171,4.2062,5316927.0,993355.0
2009-12-09 14:25:00,4.2117,4.2062,4.2117,4.2062,3560946.0,665410.0
2009-12-09 14:26:00,4.2117,4.2117,4.2171,4.2062,3621677.0,676482.0
2009-12-09 14:27:00,4.2171,4.2171,4.2171,4.2117,6999951.0,1308528.0
2009-12-09 14:28:00,4.2171,4.2117,4.2171,4.2117,4405411.0,822672.0
2009-12-09 14:29:00,4.2117,4.2117,4.2171,4.2117,3748785.0,700129.0
2009-12-09 14:30:00,4.2171,4.2117,4.2171,4.2117,4002042.0,747374.0
2009-12-09 14:31:00,4.2062,4.2062,4.2117,4.2062,7635333.0,1427571.0
2009-12-09 14:32:00,4.2117,4.2062,4.2117,4.2062,6625425.0,1238769.0
2009-12-09 14:33:00,4.2062,4.2062,4.2062,4.2008,9873466.0,1846836.0
2009-12-09 14:34:00,4.2062,4.2062,4.2062,4.2008,10866309.0,2033712.0
2009-12-09 14:35:00,4.2062,4.2008,4.2062,4.2008,8389680.0,1571220.0
2009-12-09 14:36:00,4.2008,4.2062,4.2062,4.2008,4539453.0,849866.0
2009-12-09 14:37:00,4.2062,4.2062,4.2062,4.2062,3609685.0,675114.0
2009-12-09 14:38:00,4.2117,4.2117,4.2117,4.2062,5139537.0,960883.0
2009-12-09 14:39:00,4.2062,4.2062,4.2117,4.2062,4623740.0,864563.0
2009-12-09 14:40:00,4.2062,4.2062,4.2117,4.2008,3464159.0,647984.0
2009-12-09 14:41:00,4.2062,4.2062,4.2062,4.2008,3760450.0,703728.0
2009-12-09 14:42:00,4.2062,4.2008,4.2062,4.2008,10792761.0,2020565.0
2009-12-09 14:43:00,4.2062,4.1953,4.2062,4.1953,4493161.0,841372.0
2009-12-09 14:44:00,4.2008,4.2008,4.2062,4.2008,6172477.0,1155819.0
2009-12-09 14:45:00,4.1953,4.2008,4.2062,4.1953,5096513.0,954432.0
2009-12-09 14:46:00,4.2008,4.1953,4.2008,4.1953,13349689.0,2502288.0
